iso_time,t,phase,contact,used,delta,theta,alpha,beta,gamma,theta_z,alpha_z,beta_z,stress,attention,cognitive_load
2026-06-25T23:56:36,395.149,active,1,AF7+AF8,754.3,305.69,131.8,141.56,62.032,5.4366,27.881,11.491,0.13473,0.96925,0.011751
2026-06-25T23:56:37,396.159,active,1,AF7+AF8,400.41,287.63,82.067,104.61,54.929,5.2903,16.125,7.3349,0.12002,0.94119,0.010871
2026-06-25T23:56:38,397.166,active,1,AF7+AF8,359.49,223.36,67.672,87.355,46.629,4.0881,12.057,5.8806,0.11085,0.91347,0.015304
2026-06-25T23:56:39,398.176,active,1,AF7+AF8,206.95,144.22,61.401,93.867,41.073,2.3049,9.1558,6.2779,0.15936,0.90938,0.025027
2026-06-25T23:56:40,399.186,active,1,AF7+AF8,331.47,165.71,59.781,91.879,43.266,2.733,7.9524,6.2053,0.24045,0.90228,0.051121
2026-06-25T23:56:41,400.192,active,1,AF7+AF8,378.71,113.43,53.855,92.562,48.367,1.6374,8.9275,6.291,0.23693,0.90755,0.048041
2026-06-25T23:56:42,401.200,active,1,AF7+AF8,178.83,104.03,38.719,113.5,46.506,1.49,6.1176,8.2644,0.54192,0.9434,0.073209
2026-06-25T23:56:43,402.205,active,1,AF7+AF8,94.482,91.689,31.031,115.07,41.968,1.2491,4.4122,7.9046,0.72765,0.95658,0.13163
2026-06-25T23:56:44,403.209,active,1,AF7+AF8,166.41,71.128,37.711,96.658,36.15,0.7699,5.2001,6.1568,0.71442,0.95419,0.12764
2026-06-25T23:56:45,404.215,active,1,AF7+AF8,179.64,94.6,40.482,81.655,32.927,1.249,4.4385,5.0533,0.69784,0.9441,0.15229
2026-06-25T23:56:46,405.216,active,1,AF7+AF8,183.58,98.708,42.223,81.18,27.974,1.3507,7.2162,5.3214,0.64763,0.93632,0.14008
2026-06-25T23:56:47,406.225,active,1,AF7+AF8,263.54,151.65,48.178,96.841,36.642,2.501,8.5549,6.7978,0.60513,0.93142,0.12882
2026-06-25T23:56:48,407.232,active,1,AF7+AF8,514.95,250.32,98.392,143.05,51.558,4.4705,16.809,11.468,0.54028,0.95496,0.11361
2026-06-25T23:56:49,408.242,active,1,AF7+AF8,721.32,335.66,169.45,178.29,80.748,6.2237,30.61,15.279,0.4755,0.97557,0.099977
2026-06-25T23:56:50,409.252,active,1,AF7+AF8,562.13,234.4,101.88,134.11,62.546,4.1562,18.965,11.191,0.42085,0.97504,0.088053
2026-06-25T23:56:51,410.262,active,1,AF7+AF8,439.72,168.64,72.285,103.15,58.029,2.8191,13.692,8.3261,0.37803,0.97085,0.078007
2026-06-25T23:56:52,411.268,active,1,AF7+AF8,1664,148.2,82.448,155.31,67.575,2.347,13.326,13.243,0.445,0.98577,0.06914
2026-06-25T23:56:53,412.271,active,1,AF7+AF8,3154.6,264.32,171.13,246.18,88.707,4.694,32.238,22.311,0.39243,0.99422,0.060843
2026-06-25T23:56:54,413.276,active,1,AF7+AF8,1726.4,442.11,219.08,217.1,73.521,8.2217,45.504,19.293,0.34534,0.99533,0.053542
2026-06-25T23:56:55,414.286,active,1,AF7+AF8,1222,659.58,271.37,303.06,82.436,12.56,60.384,27.706,0.3039,0.99782,0.047117
2026-06-25T23:56:56,415.295,active,1,AF7+AF8,864.53,408.61,225.81,289.39,85.144,7.5575,48.699,24.239,0.26743,0.99899,0.041463
2026-06-25T23:56:57,416.302,active,1,AF7+AF8,1274.4,378.02,267.4,265.88,89.874,6.9649,52.114,22.269,0.23534,0.99931,0.036487
2026-06-25T23:56:58,417.312,active,1,AF7+AF8,1057.7,415.96,190.97,391.5,380.58,5.5391,38.087,16.704,0.2071,0.99894,0.032109
2026-06-25T23:56:59,418.321,active,1,AF7+AF8,834.05,352.37,102.11,318.14,349.37,2.9404,14.207,11.446,0.20636,0.99739,0.028683
2026-06-25T23:57:00,419.332,active,1,AF7+AF8,722.8,344.54,78.906,286.73,457.45,1.6098,4.3451,7.2296,0.56783,0.99089,0.13327
2026-06-25T23:57:01,420.338,active,1,AF7+AF8,832.32,314.99,76.213,304.45,349.29,1.7624,5.0751,6.4844,0.62866,0.98164,0.14946
2026-06-25T23:57:02,421.342,active,1,AF7+AF8,845.65,194.82,81.594,293.04,262.07,0.70069,6.1154,5.0079,0.59702,0.97136,0.13903
2026-06-25T23:57:03,422.345,active,1,AF7+AF8,412.73,122.52,76.362,267.6,265.4,0.30426,5.0918,6.2134,0.62079,0.96885,0.13238
2026-06-25T23:57:04,423.355,active,1,AF7+AF8,295.93,155.19,72.326,228.23,187.73,0.26959,4.3651,6.1783,0.6757,0.96665,0.13021
2026-06-25T23:57:05,424.365,active,1,AF7+AF8,506.94,290.92,127.96,295.32,189.83,1.537,9.3352,7.1123,0.62433,0.96369,0.11697
2026-06-25T23:57:06,425.374,active,1,AF7+AF8,1139.2,498.42,308.63,205.06,58.124,9.9032,43.111,16.554,0.54941,0.96465,0.10293
2026-06-25T23:57:07,426.376,active,1,AF7+AF8,3222.1,1982.7,323.11,314.74,76.881,41.858,25.724,21.245,0.49503,0.8489,0.64098
2026-06-25T23:57:08,427.383,active,1,AF7+AF8,3881.3,2279.9,254.79,305.42,51.414,48.278,12.974,19.63,0.77724,0.74703,0.85639
2026-06-25T23:57:09,428.392,active,1,AF7+AF8,2005.3,358.26,85.966,83.375,38.833,6.9238,5.6972,4.87,0.73174,0.68903,0.83147
2026-06-25T23:57:10,429.398,active,1,AF7+AF8,1386.6,138.77,59.718,55.597,38.152,2.2339,3.8806,2.773,0.68773,0.67438,0.7683
2026-06-25T23:57:11,430.400,active,1,AF7+AF8,570.25,108.63,37.657,77.381,34.447,1.6281,3.0838,4.8559,0.69994,0.77013,0.71518
2026-06-25T23:57:12,431.406,active,1,AF7+AF8,560.38,163.62,47.57,73.62,27.689,2.8174,2.6789,4.4296,0.70349,0.76066,0.69144
2026-06-25T23:57:13,432.416,active,1,AF7+AF8,7734.3,6134.1,629.98,1207.7,182.95,122.59,74.318,114.88,0.8814,0.67187,0.87658
2026-06-25T23:57:14,433.424,active,1,AF7+AF8,48286,41572,7945.3,9591.6,1321.1,832.68,831.99,899.44,0.95256,0.86875,0.84166
2026-06-25T23:57:15,434.433,active,1,AF7+AF8,27234,20180,5847.6,4955,737.52,404.36,580.33,449.44,0.83825,0.9475,0.74066
2026-06-25T23:57:16,435.441,active,1,AF7+AF8,3810.1,824.44,500.59,341.98,84.33,16.209,64.195,29.089,0.73766,0.97804,0.65178
2026-06-25T23:57:17,436.443,active,1,AF7+AF8,1237.6,230.73,151.56,160.62,48.878,4.035,24.645,13.98,0.64972,0.98709,0.57357
2026-06-25T23:57:18,437.453,active,1,AF7+AF8,2446.1,4257.9,320.31,583.04,617.46,18.032,64.278,25.873,0.57175,0.98631,0.50474
2026-06-25T23:57:19,438.460,active,1,AF7+AF8,3574.3,5516.6,862.12,911.87,900.52,35.201,139.32,40.885,0.50314,0.98134,0.44418
2026-06-25T23:57:20,439.466,active,1,AF7+AF8,5796.6,4526.5,1295.2,1127.1,705.78,17.099,108.82,41.061,0.44277,0.99253,0.39087
2026-06-25T23:57:21,440.472,active,1,AF7+AF8,4997.6,3211.7,905.9,862.36,338.34,11.127,101.33,47.876,0.38963,0.99701,0.34397
2026-06-25T23:57:22,441.478,active,1,AF7+AF8,1756.8,1578.4,221.25,361.77,217.3,4.2847,32.206,12.919,0.34289,0.99579,0.30269
2026-06-25T23:57:23,442.488,active,1,AF7+AF8,2085.6,1850.3,419.14,470.06,315.55,8.8369,46.246,26.684,0.30175,0.99824,0.26637
2026-06-25T23:57:24,443.497,active,1,AF7+AF8,4592.5,8032.7,1366.9,1221,526.87,108.66,326.98,130.41,0.26554,0.99928,0.23441
2026-06-25T23:57:25,444.506,active,1,AF7+AF8,4695.7,10144,1316.2,1160.3,522.92,114.1,373.62,128.1,0.23367,0.99926,0.20628
2026-06-25T23:57:26,445.515,active,1,AF7+AF8,2989.5,6056.4,560.52,547.48,422.47,13.605,79.88,31.348,0.20563,0.99962,0.18152
2026-06-25T23:57:27,446.522,active,1,AF7+AF8,1270.4,3885.3,276.18,341.45,284.66,9.0896,50.191,18.182,0.18096,0.99841,0.15974
2026-06-25T23:57:28,447.525,active,1,AF7+AF8,746.46,2767.5,235.35,342.09,368.17,5.1219,64.056,17.132,0.15924,0.9983,0.14057
2026-06-25T23:57:29,448.526,active,1,AF7+AF8,381.69,2240.5,139.55,314.34,331.85,3.0291,28.758,20.859,0.1424,0.99924,0.1237
2026-06-25T23:57:30,449.532,active,1,AF7+AF8,457.96,1985.7,143.61,353.46,279.12,5.3451,32.815,28.588,0.13824,0.99969,0.10886
2026-06-25T23:57:31,450.542,active,1,AF7+AF8,489.66,1923.8,104.68,345.84,350.46,4.6336,20.093,21.258,0.4403,0.99973,0.095849
2026-06-25T23:57:32,451.544,active,1,AF7+AF8,712.4,2029.2,129.8,301.81,382.43,6.686,22.839,18.954,0.40251,0.9995,0.084384
2026-06-25T23:57:33,452.555,active,1,AF7+AF8,2953.4,1911.8,404.58,380.89,356.74,6.3183,89.693,17.722,0.35421,0.99916,0.074258
2026-06-25T23:57:34,453.566,active,1,AF7+AF8,5380,2734.4,729.27,919.77,540.84,14.739,156.41,44.107,0.3117,0.99966,0.065347
2026-06-25T23:57:35,454.575,active,1,AF7+AF8,2302.4,2930.5,501.01,671.28,600.23,16.573,88.912,31.415,0.2743,0.99963,0.057506
2026-06-25T23:57:36,455.585,active,1,AF7+AF8,2524.9,2819.6,729.98,721.63,621.29,16.322,105.19,41.174,0.24138,0.99985,0.050605
2026-06-25T23:57:37,456.591,active,1,AF7+AF8,3882.2,5640.4,1374.9,1224.4,669.64,26.279,168.28,73.397,0.21242,0.99994,0.044532
2026-06-25T23:57:38,457.592,active,1,AF7+AF8,1558.3,408.63,407.73,302.29,77.837,7.7092,56.776,25.482,0.18693,0.99993,0.039188
2026-06-25T23:57:39,458.598,active,1,AF7+AF8,2602,986.34,509.17,295.38,125.74,19.043,108.11,28.152,0.1645,0.99869,0.034486
2026-06-25T23:57:40,459.607,active,1,AF7+AF8,6256.7,2944,1100.8,836.66,227.03,58.648,213.97,82.695,0.14476,0.99947,0.030348
2026-06-25T23:57:41,460.617,active,1,AF7+AF8,8329.3,2610.1,746.59,740.44,142.79,53.101,107.54,67.073,0.12739,0.99942,0.026706
2026-06-25T23:57:42,461.627,active,1,AF7+AF8,3461.1,991.63,386.15,396.32,73.839,19.727,62.672,37.497,0.1121,0.99969,0.023501
2026-06-25T23:57:43,462.637,active,1,AF7+AF8,1788,990.34,586.44,547.75,82.657,19.245,137.63,58.338,0.098648,0.99987,0.020681
2026-06-25T23:57:44,463.646,active,1,AF7+AF8,892.46,779.39,367.69,383.54,63.227,14.845,87.769,40.471,0.08681,0.99995,0.018199
2026-06-25T23:57:45,464.656,active,1,AF7+AF8,550.94,368.74,118.19,103.93,28.691,6.6584,26.849,9.4399,0.076413,0.97604,0.01602
2026-06-25T23:57:46,465.662,active,1,AF7+AF8,992.08,272.84,121.15,142.17,28.616,4.7593,26.447,13.483,0.067426,0.98286,0.0141
2026-06-25T23:57:47,466.663,active,1,AF7+AF8,948.69,284.47,182.78,188.54,39.334,5.0484,40.271,18.242,0.059337,0.99233,0.012408
2026-06-25T23:57:48,467.669,active,1,AF7+AF8,1263.5,640.62,207.78,247,46.319,12.362,41.775,24.052,0.052234,0.9952,0.010919
2026-06-25T23:57:49,468.681,active,1,AF7+AF8,843.38,743.17,164.48,200.1,43.213,14.436,30.4,18.129,0.046225,0.97943,0.0096499
2026-06-25T23:57:50,469.691,active,1,AF7+AF8,4924.8,1553.7,607.82,451.52,72.933,30.292,145.08,47.047,0.040678,0.99163,0.0084919
2026-06-25T23:57:51,470.700,active,1,AF7+AF8,17364,2854.9,1569.1,1222.5,213.84,56.793,320.61,125.51,0.035797,0.99665,0.0074729
2026-06-25T23:57:52,471.709,active,1,AF7+AF8,8978,1517.9,1550.3,1168.8,244.56,30.309,310.92,118.62,0.031501,0.99866,0.0065761
2026-06-25T23:57:53,472.719,active,1,AF7+AF8,3194.1,829.17,782.16,603.91,144.71,15.879,187.36,64.168,0.027721,0.99946,0.005787
2026-06-25T23:57:55,473.728,active,1,AF7+AF8,3270.4,1061.6,626.19,459.77,148.9,20.411,145.7,47.47,0.024394,0.99979,0.0050926
2026-06-25T23:57:56,474.735,active,1,AF7+AF8,3585.3,1014.1,516.77,428.99,114.54,19.463,120.09,44.27,0.021467,0.99991,0.0044815
2026-06-25T23:57:57,475.741,active,1,AF7+AF8,5699.3,1257.4,509.59,452.7,106.79,24.312,122.74,47.767,0.018891,0.99996,0.0039437
2026-06-25T23:57:58,476.747,active,1,AF7+AF8,3104.8,587.51,248.3,257.63,95.355,11.091,57.087,25.914,0.016624,0.99989,0.0034704
2026-06-25T23:57:59,477.749,active,1,AF7+AF8,1939.2,390.83,192.73,275.88,79.234,7.1841,43.092,28.07,0.014695,0.99994,0.003054
2026-06-25T23:58:00,478.759,active,1,AF7+AF8,1866.5,699.11,279.79,380.07,59.4,13.28,61.427,38.934,0.012933,0.99997,0.0026875
2026-06-25T23:58:01,479.768,active,1,AF7+AF8,1570.5,697.24,202.57,241.66,57.387,13.218,45.425,23.776,0.011383,0.99937,0.002365
2026-06-25T23:58:02,480.778,active,1,AF7+AF8,980.15,530.48,193.45,164.8,76.043,9.8805,45.067,15.791,0.010017,0.9935,0.0020812
2026-06-25T23:58:03,481.788,active,1,AF7+AF8,540.91,329.85,194.17,248.94,95.855,5.9179,44.8,25.144,0.0088218,0.99736,0.0018315
2026-06-25T23:58:04,482.797,active,1,AF7+AF8,807.17,512.78,250.62,312.15,70.778,9.7618,46.102,30.805,0.0078204,0.99893,0.0016117
2026-06-25T23:58:05,483.804,active,1,AF7+AF8,3783.7,1491.1,845.39,994.74,177.07,30.057,131.21,102.07,0.006882,0.99957,0.0014183
2026-06-25T23:58:06,484.810,active,1,AF7+AF8,3261.6,1696.3,729.94,1137.6,156.21,33.361,146.95,121.85,0.0060566,0.99983,0.0012481
2026-06-25T23:58:07,485.816,active,1,AF7+AF8,3996.1,1801.5,937.08,1513,302.47,35.139,223.13,165.11,0.0053298,0.99993,0.0010983
2026-06-25T23:58:08,486.825,active,1,AF7+AF8,2538.9,1504.7,961.99,1846.2,380.8,29.201,233.91,202.74,0.0046902,0.99997,0.00096653
2026-06-25T23:58:09,487.835,active,1,AF7+AF8,1541.7,2599.9,1119.6,1334,241.54,50.967,272.73,145.71,0.0041274,0.99999,0.00085054
2026-06-25T23:58:10,488.844,active,1,AF7+AF8,855.85,2675.3,893.25,487.52,138.48,52.491,216.99,51.235,0.0036321,0.92174,0.00074848
2026-06-25T23:58:11,489.855,active,1,AF7+AF8,423.56,2224,831.39,554.03,137.34,43.485,203.32,58.769,0.0031963,0.96841,0.00065866
2026-06-25T23:58:12,490.865,active,1,AF7+AF8,667.63,2522,1560.9,904.55,135.54,49.49,378.89,96.859,0.0028127,0.98736,0.00057962
2026-06-25T23:58:13,491.873,active,1,AF7+AF8,1217.5,1604.1,873.82,429.54,73.031,31.296,208.38,43.917,0.0024752,0.99386,0.00051007
2026-06-25T23:58:14,492.885,active,1,AF7+AF8,1333.7,712.86,394.47,151.96,41.962,13.556,94.434,14.201,0.0021782,0.94419,0.00044886
2026-06-25T23:58:15,493.890,active,1,AF7+AF8,1050.2,520.95,92.309,115.19,36.012,9.701,20.211,10.249,0.0049635,0.89906,0.0032956
2026-06-25T23:58:16,494.893,active,1,AF7+AF8,2125.8,895.72,112.01,220.97,62.881,17.112,24.486,21.66,0.11941,0.90363,0.015977
2026-06-25T23:58:17,495.902,active,1,AF7+AF8,1247.7,932.45,204.96,207.35,53.997,17.826,46.436,20.337,0.10508,0.88858,0.01406
2026-06-25T23:58:18,496.913,active,1,AF7+AF8,1685.5,796.04,465.16,285.81,58.299,15.109,112.84,29.141,0.092468,0.9549,0.012373
2026-06-25T23:58:19,497.920,active,1,AF7+AF8,2247.9,920.85,399.44,254.16,67.566,17.587,96.7,25.455,0.081372,0.97045,0.010888
2026-06-25T23:58:20,498.929,active,1,AF7+AF8,666.23,284.3,144.35,133.3,37.08,4.9746,33.559,11.972,0.07161,0.97057,0.0095816
2026-06-25T23:58:21,499.939,active,1,AF7+AF8,1658.1,751.94,103.98,217.19,67.774,14.246,21.723,21.493,0.31138,0.97263,0.017772
2026-06-25T23:58:22,500.947,active,1,AF7+AF8,2473.8,1010.5,172.44,255.67,66.994,19.381,38.279,25.68,0.27423,0.97098,0.015649
2026-06-25T23:58:23,501.954,active,1,AF7+AF8,1472,394.34,172.1,168.63,36.435,7.1704,39.535,16.127,0.24132,0.98166,0.013771
2026-06-25T23:58:24,502.960,active,1,AF7+AF8,1194.5,688.75,236.82,196.68,56.495,13.009,55.329,19.308,0.21237,0.97893,0.012119
2026-06-25T23:58:25,503.966,active,1,AF7+AF8,4225.5,1459,670.94,665.59,124.11,28.437,157.08,71.187,0.18688,0.99157,0.010664
2026-06-25T23:58:26,504.975,active,1,AF7+AF8,2335.5,1541.5,541.81,517.94,101.79,30.07,127.56,54.965,0.16446,0.99663,0.0093848
2026-06-25T23:58:27,505.985,active,1,AF7+AF8,1470.9,1360,270.53,260.69,73.536,26.354,62.442,26.349,0.14472,0.93695,0.0082586
2026-06-25T23:58:28,506.995,active,1,AF7+AF8,1648.9,622.54,123.29,150.61,55.08,11.711,26.914,13.977,0.12754,0.91529,0.0073275
2026-06-25T23:58:29,508.008,active,1,AF7+AF8,762.85,478.12,114.85,164.29,72.945,8.8699,22.94,15.018,0.11448,0.9396,0.0065538
2026-06-25T23:58:30,509.017,active,1,AF7+AF8,1270.5,1159.7,319.02,383.33,118.8,22.476,69.984,38.358,0.10074,0.97563,0.0057673
2026-06-25T23:58:31,510.026,active,1,AF7+AF8,1554.2,823.61,425.44,373.42,86.657,15.708,96.855,38.245,0.088652,0.99024,0.0050752
2026-06-25T23:58:32,511.037,active,1,AF7+AF8,1100,761.55,281.14,279.55,62.644,14.436,62.443,28.647,0.078014,0.99561,0.0044662
2026-06-25T23:58:33,512.043,active,1,AF7+AF8,693.33,1800.8,774.64,591.01,60.817,35.042,188.44,63.595,0.068652,0.99824,0.0039303
2026-06-25T23:58:34,513.046,active,1,AF7+AF8,1952.1,2222.9,973.49,656.86,73.389,43.49,236.62,70.439,0.060414,0.9993,0.0034586
2026-06-25T23:58:35,514.052,active,1,AF7+AF8,1458.7,986.61,416.45,241.95,45.989,19.419,85.599,23.54,0.053164,0.98582,0.0030436
2026-06-25T23:58:36,515.062,active,1,AF7+AF8,768.13,577.91,175.41,150.75,37.413,11.211,28.335,13.502,0.046857,0.95857,0.0027013
2026-06-25T23:58:37,516.072,active,1,AF7+AF8,508.17,206.13,79.872,95.376,38.179,3.457,15.878,7.8213,0.043333,0.95138,0.0026176
2026-06-25T23:58:38,517.082,active,1,AF7+AF8,1736.2,620.81,124.26,164.82,48.457,11.661,28.023,15.813,0.0384,0.94384,0.0023371
2026-06-25T23:58:39,518.092,active,1,AF7+AF8,2552.9,506.57,256.15,205.28,66.172,9.4066,60.728,19.708,0.033792,0.97408,0.0020567
2026-06-25T23:58:40,519.101,active,1,AF7+AF8,1780.2,907.64,416.59,287.33,86.704,17.359,99.641,28.421,0.029737,0.98726,0.0018099
2026-06-25T23:58:41,520.110,active,1,AF7+AF8,1269.5,695.5,399.09,333.74,99.299,13.211,93.084,33.175,0.026169,0.99488,0.0015927
2026-06-25T23:58:42,521.117,active,1,AF7+AF8,863.53,473.8,439.58,396.13,114.46,8.9876,93.304,40.409,0.023028,0.99795,0.0014016
2026-06-25T23:58:43,522.121,active,1,AF7+AF8,1085.2,1068.2,423.36,455.86,249.01,20.75,94.328,46.875,0.020265,0.99918,0.0012334
2026-06-25T23:58:44,523.130,active,1,AF7+AF8,1512.3,1222.8,423.56,481.25,216.68,23.751,96.29,49.709,0.017833,0.99967,0.0010854
2026-06-25T23:58:45,524.137,active,1,AF7+AF8,3424.4,1829.2,648.72,871.19,196.88,36.183,132.52,89.914,0.015693,0.99987,0.00095512
2026-06-25T23:58:46,525.146,active,1,AF7+AF8,2428.9,1521.7,647.28,993.38,207.43,30.019,124.63,100.64,0.013811,0.99995,0.0008405
2026-06-25T23:58:47,526.158,active,1,AF7+AF8,1128.4,728,645.75,421.68,132.77,14.277,138.03,39.618,0.012153,0.99998,0.00073964
2026-06-25T23:58:48,527.166,active,1,AF7+AF8,1195.3,544.05,460,276.54,74.591,10.551,94.107,24.675,0.010695,0.99988,0.00065089
2026-06-25T23:58:49,528.176,active,1,AF7+AF8,1301.4,1069.2,322.18,310.61,84.937,21.818,44.9,25.368,0.0094185,0.9825,0.00057395
2026-06-25T23:58:50,529.189,active,1,AF7+AF8,1531.2,1099.7,330.96,298.83,73.659,21.961,63.37,27.592,0.0082883,0.97782,0.00050507
2026-06-25T23:58:51,530.194,active,1,AF7+AF8,1148.9,1069.4,552.16,620.42,105.03,20.566,132.4,66.537,0.0072937,0.99113,0.00044446
2026-06-25T23:58:52,531.200,active,1,AF7+AF8,1245.9,893.87,531.49,668.46,121.62,17.185,122.34,70.851,0.0064184,0.99645,0.00039113
2026-06-25T23:58:53,532.207,active,1,AF7+AF8,1414.3,764.36,475.06,525.88,96.248,14.88,107.91,54.757,0.0056482,0.99858,0.00034419
2026-06-25T23:58:54,533.214,active,1,AF7+AF8,635.11,469.71,335.37,323.28,53.026,8.8172,77.466,32.668,0.0049704,0.99943,0.00030289
2026-06-25T23:58:55,534.224,active,1,AF7+AF8,469.24,191.46,102.75,124.35,26.166,3.1554,20.451,10.783,0.0067233,0.99691,0.0002876
2026-06-25T23:58:56,535.231,active,1,AF7+AF8,621.91,207.22,86.023,119.85,34.448,3.477,16.914,9.7322,0.01879,0.99224,0.00083918
2026-06-25T23:58:57,536.238,active,1,AF7+AF8,561.55,159.09,89.693,127.12,33.492,2.5476,16.795,9.9794,0.026745,0.99032,0.00083508
2026-06-25T23:58:58,537.247,active,1,AF7+AF8,738.32,379.05,197.3,222.98,43.881,7.2814,32.466,16.434,0.023575,0.99026,0.00073528
2026-06-25T23:58:59,538.252,active,1,AF7+AF8,1260.6,1103.4,492.78,613.68,89.061,22.961,49.359,44.533,0.05874,0.99609,0.00064727
2026-06-25T23:59:00,539.256,active,1,AF7+AF8,2569.5,2217.7,1295.2,1168.7,116.53,45.642,210.89,110.87,0.051691,0.99844,0.0005696
2026-06-25T23:59:01,540.262,active,1,AF7+AF8,7572.7,5161,6157,7358.3,343.64,106.73,1376.4,787.4,0.045488,0.99937,0.00050124
2026-06-25T23:59:02,541.268,active,1,AF7+AF8,5505.3,3460.4,3585.6,4244.9,280.95,71.481,731.53,440.11,0.04003,0.99975,0.0004411
2026-06-25T23:59:03,542.277,active,1,AF7+AF8,4438.9,3250.7,2542,1505.4,329.36,67.145,352.79,116.54,0.035226,0.9999,0.00038816
2026-06-25T23:59:04,543.286,active,1,AF7+AF8,1716.2,1249.5,1055,519.43,109.23,24.71,215.7,48.25,0.030999,0.99996,0.00034158
2026-06-25T23:59:05,544.291,active,1,AF7+AF8,555.94,563.41,317.94,275.72,38.281,10.59,74.215,27.505,0.027279,0.99994,0.00030059
2026-06-25T23:59:06,545.294,active,1,AF7+AF8,944.3,508,182.79,182.86,36.02,9.5263,38.276,17.271,0.024009,0.9975,0.00026459
2026-06-25T23:59:07,546.299,active,1,AF7+AF8,1626.8,741.38,396.98,289.45,65.297,14.564,80.861,28.019,0.021128,0.99828,0.00023284
2026-06-25T23:59:08,547.306,active,1,AF7+AF8,57571,6844.5,4059.7,4124.8,729.74,137.77,705.55,389.36,0.018592,0.99931,0.0002049
2026-06-25T23:59:09,548.311,active,1,AF7+AF8,1.3677e+05,25706,11669,8345.8,1550.5,533.93,1777.1,768.74,0.016361,0.99972,0.00018031
