iso_time,t,phase,contact,used,delta,theta,alpha,beta,gamma,theta_z,alpha_z,beta_z,stress,attention,cognitive_load
2026-06-25T23:30:30,624.564,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:31,625.575,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:32,626.581,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:33,627.587,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:34,628.591,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:35,629.601,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:36,630.610,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:37,631.617,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:38,632.625,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:39,633.635,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:40,634.647,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:41,635.656,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:42,636.663,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:43,637.669,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:44,638.672,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:45,639.683,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:46,640.692,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:47,641.701,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:48,642.708,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:49,643.717,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:50,644.731,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:51,645.738,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:52,646.741,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:53,647.747,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:54,648.753,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:55,649.761,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:56,650.769,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:57,651.779,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:58,652.788,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:59,653.794,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:00,654.800,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:01,655.809,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:02,656.815,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:03,657.821,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:04,658.823,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:05,659.832,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:06,660.843,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:07,661.855,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:08,662.867,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:09,663.878,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:10,664.884,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:12,665.893,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:13,666.898,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:14,667.903,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:15,668.911,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:16,669.921,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:17,670.930,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:18,671.941,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:19,672.951,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:20,673.960,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:21,674.971,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:22,675.977,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:23,676.983,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:24,677.989,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:25,678.995,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:26,680.003,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:27,681.011,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:28,682.015,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:29,683.020,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:30,684.025,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:31:31,685.032,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
